"","trt","date","deadm","deadf","lostm","lostf"
"1422","GNDH-11","42552",0,2,0,0
"1423","GNDH-12","42552",0,1,0,0
"1424","GNDH-13","42552",0,0,0,0
"1425","GNDH-14","42552",0,1,0,0
"1426","GNDH-15","42552",0,3,0,0
"1427","GNDH-16","42552",0,3,0,0
"1428","GNDH-17","42552",1,5,0,0
"1429","GNDH-18","42552",0,1,0,0
"1430","GNDH-19","42552",0,2,0,0
"1431","SDR-11","42552",0,0,0,0
"1432","SDR-12","42552",1,0,0,0
"1433","SDR-13","42552",0,3,0,0
"1434","SDR-14","42552",2,3,0,0
"1435","SDR-15","42552",0,0,0,0
"1436","SDR-16","42552",0,1,0,0
"1437","SDR-17","42552",0,0,0,0
"1438","SDR-18","42552",1,1,0,0
"1439","SDR-19","42552",2,0,0,1
"1440","PVEC-11","42552",0,0,0,0
"1441","PVEC-12","42552",0,0,0,0
"1442","PVEC-13","42552",1,1,0,0
"1443","PVEC-14","42552",1,0,0,0
"1444","PVEC-15","42552",1,7,0,0
"1445","PVEC-16","42552",3,3,0,0
"1446","PVEC-17","42552",0,2,0,0
"1447","PVEC-18","42552",0,0,0,0
"1448","PVEC-19","42552",0,1,0,0
"1449","Lgno-12","42552",1,0,0,0
"1450","Lgno-13","42552",0,0,0,0
"1451","Lgno-14","42552",0,0,0,0
"1452","Ax-13","42552",4,7,0,0
"1453","Ax-14","42552",1,2,0,0
"1454","Ax-16","42552",2,2,0,0
"1455","Ax-18","42552",2,1,0,0
"1456","Gno-11","42552",2,2,2,0
"1457","Gno-12","42552",0,3,0,0
"1458","Gno-13","42552",1,1,0,0
"1459","Gno-14","42552",3,3,0,0
"1460","Gno-15","42552",0,1,0,0
"1461","Gno-16","42552",0,0,0,0
"1462","Gno-17","42552",1,1,0,0
"1463","Gno-18","42552",7,6,0,0
"1464","Gno-19","42552",3,3,0,0
"1465","7636-11","42552",0,1,0,0
"1466","7636-12","42552",0,2,0,0
"1467","7636-14","42552",1,0,0,1
"1468","7636-15","42552",0,1,1,1
"1469","7636-16","42552",0,0,0,0
"1470","7636-17","42552",1,3,0,0
"1471","7636-19","42552",1,0,0,0
"1472","10862-11","42552",0,1,0,0
"1473","10862-12","42552",0,0,0,0
"1474","10862-13","42552",0,0,0,0
"1475","10862-14","42552",0,1,0,0
"1476","10862-15","42552",2,0,0,0
"1477","10862-16","42552",0,0,0,0
"1478","10862-17","42552",0,2,1,0
"1479","10862-18","42552",0,2,0,1
"1480","10862-19","42552",0,3,0,2
"1481","1a-11","42555",5,5,0,0
"1482","1a-14","42555",2,5,0,0
"1483","1a-15","42555",0,1,0,0
"1484","1a-16","42555",0,1,0,0
"1485","1a-17","42555",0,1,0,0
"1486","1a-18","42555",1,2,0,0
"1487","1a-19","42555",1,6,0,0
"1488","2b-11","42555",0,0,0,0
"1489","2b-12","42555",1,1,0,0
"1490","2b-13","42555",1,2,0,0
"1491","2b-15","42555",0,1,0,0
"1492","2b-17","42555",0,0,0,0
"1493","2b-18","42555",1,0,0,0
"1494","2b-19","42555",0,0,0,0
"1495","3c-11","42555",1,0,0,0
"1496","3c-12","42555",1,0,0,0
"1497","3c-13","42555",1,0,0,0
"1498","3c-14","42555",0,0,0,0
"1499","3c-15","42555",1,1,0,0
"1500","3c-16","42555",0,0,0,0
"1501","3c-18","42555",0,1,0,0
"1502","3c-19","42555",0,2,0,0
"1503","4d-11","42555",0,0,0,0
"1504","4d-12","42555",0,0,0,0
"1505","4d-13","42555",0,0,0,0
"1506","4d-14","42555",0,0,0,0
"1507","4d-15","42555",0,1,0,0
"1508","4d-16","42555",5,5,0,0
"1509","4d-17","42555",6,10,0,0
"1510","4d-18","42555",8,11,0,0
"1511","4d-19","42555",1,2,0,0
"1512","11c-11","42555",7,15,0,0
"1513","11c-12","42555",3,10,0,0
"1514","11c-13","42555",5,4,0,0
"1515","11c-14","42555",3,1,0,0
"1516","11c-15","42555",0,3,0,0
"1517","11c-16","42555",2,3,0,0
"1518","11c-17","42555",1,8,0,0
"1519","11c-18","42555",2,4,0,0
"1520","11c-19","42555",0,6,0,0
"1521","13g-11","42555",0,0,0,0
"1522","13g-12","42555",1,1,0,0
"1523","13g-13","42555",1,0,0,0
"1524","13g-14","42555",0,0,0,0
"1525","13g-15","42555",0,0,0,0
"1526","13g-16","42555",0,0,0,0
"1527","13g-17","42555",1,1,0,0
"1528","13g-18","42555",0,0,0,0
"1529","13g-19","42555",0,0,0,0
"1530","15h-11","42555",0,2,0,0
"1531","15h-12","42555",0,0,0,0
"1532","15h-13","42555",0,2,0,0
"1533","15h-14","42555",0,0,0,0
"1534","15h-15","42555",2,0,0,0
"1535","15h-16","42555",0,0,0,0
"1536","15h-17","42555",0,1,0,0
"1537","15h-18","42555",1,0,0,0
"1538","15h-19","42555",5,1,0,0
"1539","16i-11","42555",2,1,0,0
"1540","16i-12","42555",1,1,0,0
"1541","16i-13","42555",1,0,0,0
"1542","16i-15","42555",1,0,0,0
"1543","16i-16","42555",1,1,0,0
"1544","16i-17","42555",0,3,0,0
"1545","16i-18","42555",6,2,0,0
"1546","16i-19","42555",0,2,0,0
"1547","28n-11","42555",1,14,0,0
"1548","28n-12","42555",2,4,0,0
"1549","28n-13","42555",1,1,0,0
"1550","28n-14","42555",1,5,0,0
"1551","28n-15","42555",0,2,0,0
"1552","28n-16","42555",0,1,0,0
"1553","28n-17","42555",1,2,0,0
"1554","28n-18","42555",6,3,0,0
"1555","28n-19","42555",0,0,0,0
"1556","30p-11","42555",2,4,0,0
"1557","30p-12","42555",1,5,0,0
"1558","30p-13","42555",0,3,0,0
"1559","30p-14","42555",0,0,0,0
"1560","30p-15","42555",0,1,0,0
"1561","30p-16","42555",0,1,0,0
"1562","30p-17","42555",1,1,0,0
"1563","30p-18","42555",0,3,0,0
"1564","30p-19","42555",0,1,0,0
"1565","35u-11","42555",1,0,0,0
"1566","35u-12","42555",1,0,0,0
"1567","35u-13","42555",1,0,0,0
"1568","35u-15","42555",2,2,0,0
"1569","35u-16","42555",1,1,0,0
"1570","35u-17","42555",2,1,0,0
"1571","35u-18","42555",0,0,0,0
"1572","35u-19","42555",1,1,0,0
"1573","70j-11","42555",1,0,0,0
"1574","70j-12","42555",0,1,0,0
"1575","70j-13","42555",0,0,0,0
"1576","70j-14","42555",0,0,0,0
"1577","70j-15","42555",0,0,0,0
"1578","70j-16","42555",1,1,0,0
"1579","70j-17","42555",2,0,0,0
"1580","70j-19","42555",0,0,0,0
"1581","71k-11","42555",1,0,0,0
"1582","71k-12","42555",0,0,0,0
"1583","71k-13","42555",0,0,0,0
"1584","71k-14","42555",0,0,0,0
"1585","71k-15","42555",0,0,0,0
"1586","71k-16","42555",0,0,0,0
"1587","71k-17","42555",0,1,0,0
"1588","71k-18","42555",0,0,0,0
"1589","71k-19","42555",1,3,0,0
"1590","75o-12","42555",0,1,0,0
"1591","75o-13","42555",2,0,0,0
"1592","75o-14","42555",0,1,0,0
"1593","75o-15","42555",0,0,0,0
"1594","75o-16","42555",1,1,0,0
"1595","75o-17","42555",0,0,0,0
"1596","75o-18","42555",1,0,0,0
"1597","75o-19","42555",0,0,0,0
"1598","GDH-11","42555",1,1,0,0
"1599","GDH-12","42555",0,1,0,0
"1600","GDH-13","42555",0,3,0,0
"1601","GDH-14","42555",1,0,0,0
"1602","GDH-15","42555",0,0,0,0
"1603","GDH-16","42555",1,4,0,0
"1604","GDH-17","42555",1,0,0,0
"1605","GDH-18","42555",0,0,0,0
"1606","GDH-19","42555",0,0,0,0
"1607","GNDH-11","42555",0,2,0,0
"1608","GNDH-12","42555",1,2,0,0
"1609","GNDH-13","42555",0,2,0,0
"1610","GNDH-14","42555",0,2,0,0
"1611","GNDH-15","42555",1,0,0,0
"1612","GNDH-16","42555",0,1,0,0
"1613","GNDH-17","42555",0,3,0,0
"1614","GNDH-18","42555",1,4,0,0
"1615","GNDH-19","42555",0,3,0,0
"1616","SDR-11","42555",0,2,0,0
"1617","SDR-12","42555",0,3,0,0
"1618","SDR-13","42555",1,1,0,0
"1619","SDR-14","42555",1,2,0,0
"1620","SDR-15","42555",0,1,0,0
"1621","SDR-16","42555",0,0,0,0
"1622","SDR-17","42555",0,0,0,0
"1623","SDR-18","42555",0,0,0,0
"1624","SDR-19","42555",0,0,0,0
"1625","PVEC-11","42555",0,0,0,0
"1626","PVEC-12","42555",0,0,0,0
"1627","PVEC-13","42555",0,0,0,0
"1628","PVEC-14","42555",1,2,0,0
"1629","PVEC-15","42555",0,0,0,0
"1630","PVEC-16","42555",0,0,0,0
"1631","PVEC-17","42555",0,0,0,0
"1632","PVEC-18","42555",0,1,0,0
"1633","PVEC-19","42555",0,1,0,0
"1634","Lgno-12","42555",0,0,0,0
"1635","Lgno-13","42555",0,0,0,0
"1636","Lgno-14","42555",0,0,0,0
"1637","Ax-13","42555",0,0,0,0
"1638","Ax-14","42555",0,0,0,0
"1639","Ax-16","42555",2,0,0,0
"1640","Ax-18","42555",1,2,0,0
"1641","Gno-11","42555",0,1,0,0
"1642","Gno-12","42555",0,0,0,0
"1643","Gno-13","42555",0,0,0,0
"1644","Gno-14","42555",1,0,0,0
"1645","Gno-15","42555",0,0,0,0
"1646","Gno-16","42555",0,0,0,0
"1647","Gno-17","42555",0,0,0,0
"1648","Gno-18","42555",1,1,0,0
"1649","Gno-19","42555",0,1,0,0
"1650","7636-11","42555",2,2,0,0
"1651","7636-12","42555",1,0,0,0
"1652","7636-14","42555",0,1,0,0
"1653","7636-15","42555",0,1,0,0
"1654","7636-16","42555",0,0,0,0
"1655","7636-17","42555",0,5,0,0
"1656","7636-19","42555",2,2,0,0
"1657","10862-11","42555",1,4,0,0
"1658","10862-12","42555",1,0,0,0
"1659","10862-13","42555",3,1,0,0
"1660","10862-14","42555",1,1,0,0
"1661","10862-15","42555",0,1,0,0
"1662","10862-16","42555",0,0,0,0
"1663","10862-17","42555",0,1,0,0
"1664","10862-18","42555",1,0,0,0
"1665","10862-19","42555",0,0,0,0
"1666","1a-11","42556",0,0,0,0
"1667","1a-14","42556",0,0,0,0
"1668","1a-15","42556",0,0,0,0
"1669","1a-16","42556",0,1,0,0
"1670","1a-17","42556",0,0,0,0
"1671","1a-18","42556",0,1,0,0
"1672","1a-19","42556",0,0,0,0
"1673","2b-11","42556",0,0,0,0
"1674","2b-12","42556",0,1,0,0
"1675","2b-13","42556",0,0,0,0
"1676","2b-15","42556",0,0,0,0
"1677","2b-17","42556",0,0,0,0
"1678","2b-18","42556",0,0,0,0
"1679","2b-19","42556",0,0,0,0
"1680","3c-11","42556",1,0,0,0
"1681","3c-12","42556",0,0,0,0
"1682","3c-13","42556",0,0,0,0
"1683","3c-14","42556",0,0,0,0
"1684","3c-15","42556",0,0,0,0
"1685","3c-16","42556",0,0,0,0
"1686","3c-18","42556",0,0,0,0
"1687","3c-19","42556",0,1,0,0
"1688","4d-11","42556",0,0,0,0
"1689","4d-12","42556",0,0,0,0
"1690","4d-13","42556",0,0,0,0
"1691","4d-14","42556",0,0,0,0
"1692","4d-15","42556",0,0,0,0
"1693","4d-16","42556",0,0,0,0
"1694","4d-17","42556",3,0,0,0
"1695","4d-18","42556",0,2,0,0
"1696","4d-19","42556",0,1,0,0
"1697","11c-11","42556",0,0,0,0
"1698","11c-12","42556",0,1,0,0
"1699","11c-13","42556",0,0,0,0
"1700","11c-14","42556",0,0,0,0
"1701","11c-15","42556",0,0,0,0
"1702","11c-16","42556",0,0,0,0
"1703","11c-17","42556",0,0,0,0
"1704","11c-18","42556",0,0,0,0
"1705","11c-19","42556",0,0,0,0
"1706","13g-11","42556",0,0,0,0
"1707","13g-12","42556",0,0,0,0
"1708","13g-13","42556",0,0,0,0
"1709","13g-14","42556",0,0,0,0
"1710","13g-15","42556",0,0,0,0
"1711","13g-16","42556",0,0,0,0
"1712","13g-17","42556",0,0,0,0
"1713","13g-18","42556",0,0,0,0
"1714","13g-19","42556",0,0,0,0
"1715","15h-11","42556",0,1,0,0
"1716","15h-12","42556",0,0,0,0
"1717","15h-13","42556",0,0,0,0
"1718","15h-14","42556",1,0,0,0
"1719","15h-15","42556",0,0,0,0
"1720","15h-16","42556",0,0,0,0
"1721","15h-17","42556",0,1,0,0
"1722","15h-18","42556",0,1,0,0
"1723","15h-19","42556",0,0,0,0
"1724","16i-11","42556",1,0,0,0
"1725","16i-12","42556",0,2,0,2
"1726","16i-13","42556",1,0,0,0
"1727","16i-15","42556",1,1,0,0
"1728","16i-16","42556",0,0,0,0
"1729","16i-17","42556",0,1,0,0
"1730","16i-18","42556",1,1,0,0
"1731","16i-19","42556",0,0,0,0
"1732","28n-11","42556",1,0,0,0
"1733","28n-12","42556",0,0,0,0
"1734","28n-13","42556",0,0,0,0
"1735","28n-14","42556",1,1,0,0
"1736","28n-15","42556",0,0,0,0
"1737","28n-16","42556",0,0,0,0
"1738","28n-17","42556",0,1,0,0
"1739","28n-18","42556",0,0,0,0
"1740","28n-19","42556",1,0,0,0
"1741","30p-11","42556",1,0,0,0
"1742","30p-12","42556",0,1,0,0
"1743","30p-13","42556",0,1,0,0
"1744","30p-14","42556",0,0,0,0
"1745","30p-15","42556",0,0,0,0
"1746","30p-16","42556",0,0,0,0
"1747","30p-17","42556",0,0,0,0
"1748","30p-18","42556",0,0,0,0
"1749","30p-19","42556",0,0,0,0
"1750","35u-11","42556",0,0,0,0
"1751","35u-12","42556",0,1,0,0
"1752","35u-13","42556",0,0,0,0
"1753","35u-15","42556",2,4,0,0
"1754","35u-16","42556",0,2,0,0
"1755","35u-17","42556",0,0,0,0
"1756","35u-18","42556",0,0,0,0
"1757","35u-19","42556",0,0,0,0
"1758","70j-11","42556",0,0,0,0
"1759","70j-12","42556",2,0,0,0
"1760","70j-13","42556",1,0,0,0
"1761","70j-14","42556",1,0,0,0
"1762","70j-15","42556",0,0,0,0
"1763","70j-16","42556",1,0,0,0
"1764","70j-17","42556",0,0,0,0
"1765","70j-19","42556",1,1,0,0
"1766","71k-11","42556",0,0,0,0
"1767","71k-12","42556",0,0,0,0
"1768","71k-13","42556",0,0,0,0
"1769","71k-14","42556",1,0,0,0
"1770","71k-15","42556",0,0,0,0
"1771","71k-16","42556",0,1,0,0
"1772","71k-17","42556",0,0,0,0
"1773","71k-18","42556",0,0,0,0
"1774","71k-19","42556",0,0,0,0
"1775","75o-12","42556",0,0,0,0
"1776","75o-13","42556",0,0,0,0
"1777","75o-14","42556",0,0,0,0
"1778","75o-15","42556",1,0,0,0
"1779","75o-16","42556",0,0,0,0
"1780","75o-17","42556",0,0,0,0
"1781","75o-18","42556",0,0,0,0
"1782","75o-19","42556",0,0,0,0
"1783","GDH-11","42556",0,0,0,0
"1784","GDH-12","42556",0,0,0,0
"1785","GDH-13","42556",0,0,0,0
"1786","GDH-14","42556",0,0,0,0
"1787","GDH-15","42556",0,0,0,0
"1788","GDH-16","42556",0,0,0,0
"1789","GDH-17","42556",0,0,0,0
"1790","GDH-18","42556",0,1,0,0
"1791","GDH-19","42556",0,2,0,0
"1792","GNDH-11","42556",1,0,0,0
"1793","GNDH-12","42556",0,0,0,0
"1794","GNDH-13","42556",0,0,0,0
"1795","GNDH-14","42556",0,0,0,0
"1796","GNDH-15","42556",0,0,0,0
"1797","GNDH-16","42556",0,0,0,0
"1798","GNDH-17","42556",0,0,0,0
"1799","GNDH-18","42556",0,0,0,0
"1800","GNDH-19","42556",0,0,0,0
"1801","SDR-11","42556",0,0,0,0
"1802","SDR-12","42556",0,0,0,0
"1803","SDR-13","42556",1,1,0,0
"1804","SDR-14","42556",0,2,0,0
"1805","SDR-15","42556",0,0,0,0
"1806","SDR-16","42556",0,0,0,0
"1807","SDR-17","42556",0,1,0,0
"1808","SDR-18","42556",0,0,0,0
"1809","SDR-19","42556",0,0,0,0
"1810","PVEC-11","42556",0,0,0,0
"1811","PVEC-12","42556",0,0,0,0
"1812","PVEC-13","42556",0,0,0,0
"1813","PVEC-14","42556",0,0,0,0
"1814","PVEC-15","42556",0,1,0,0
"1815","PVEC-16","42556",0,0,0,0
"1816","PVEC-17","42556",0,0,0,0
"1817","PVEC-18","42556",0,0,0,0
"1818","PVEC-19","42556",0,0,0,0
"1819","Lgno-12","42556",0,0,0,0
"1820","Lgno-13","42556",0,0,0,0
"1821","Lgno-14","42556",0,0,0,0
"1822","Ax-13","42556",0,0,0,0
"1823","Ax-14","42556",0,0,0,0
"1824","Ax-16","42556",0,0,0,0
"1825","Ax-18","42556",0,0,0,0
"1826","Gno-11","42556",2,0,0,0
"1827","Gno-12","42556",2,1,0,0
"1828","Gno-13","42556",2,1,0,0
"1829","Gno-14","42556",0,0,0,0
"1830","Gno-15","42556",0,2,0,0
"1831","Gno-16","42556",0,1,0,0
"1832","Gno-17","42556",0,0,0,0
"1833","Gno-18","42556",2,1,0,0
"1834","Gno-19","42556",0,0,0,0
"1835","7636-11","42556",0,0,0,0
"1836","7636-12","42556",0,0,0,0
"1837","7636-14","42556",0,0,0,0
"1838","7636-15","42556",0,0,0,0
"1839","7636-16","42556",0,0,0,0
"1840","7636-17","42556",1,0,0,0
"1841","7636-19","42556",0,0,0,0
"1842","10862-11","42556",1,0,0,0
"1843","10862-12","42556",0,0,0,0
"1844","10862-13","42556",0,0,0,0
"1845","10862-14","42556",0,0,0,0
"1846","10862-15","42556",2,2,0,0
"1847","10862-16","42556",0,0,0,0
"1848","10862-17","42556",0,0,0,0
"1849","10862-18","42556",0,0,0,0
"1850","10862-19","42556",0,0,0,0
"1851","1a-11","42558",1,1,0,0
"1852","1a-14","42558",1,0,0,0
"1853","1a-15","42558",0,1,0,0
"1854","1a-16","42558",0,1,0,0
"1855","1a-17","42558",1,3,0,0
"1856","1a-18","42558",3,7,0,0
"1857","1a-19","42558",2,1,0,0
"1858","2b-11","42558",0,0,0,0
"1859","2b-12","42558",1,0,0,0
"1860","2b-13","42558",0,1,0,0
"1861","2b-15","42558",0,0,0,0
"1862","2b-17","42558",2,2,0,0
"1863","2b-18","42558",0,1,0,0
"1864","2b-19","42558",0,0,0,0
"1865","3c-11","42558",0,0,0,0
"1866","3c-12","42558",0,0,0,0
"1867","3c-13","42558",2,0,0,0
"1868","3c-14","42558",0,0,0,0
"1869","3c-15","42558",0,0,0,0
"1870","3c-16","42558",0,0,0,0
"1871","3c-18","42558",0,0,0,0
"1872","3c-19","42558",0,0,0,0
"1873","4d-11","42558",0,0,0,0
"1874","4d-12","42558",0,0,0,0
"1875","4d-13","42558",0,0,0,0
"1876","4d-14","42558",0,0,0,0
"1877","4d-15","42558",0,0,0,0
"1878","4d-16","42558",2,3,0,0
"1879","4d-17","42558",0,2,0,0
"1880","4d-18","42558",0,0,0,0
"1881","4d-19","42558",0,0,0,0
"1882","11c-11","42558",0,0,0,0
"1883","11c-12","42558",0,0,0,0
"1884","11c-13","42558",0,0,0,0
"1885","11c-14","42558",0,0,0,0
"1886","11c-15","42558",0,0,0,0
"1887","11c-16","42558",0,0,0,0
"1888","11c-17","42558",0,0,0,0
"1889","11c-18","42558",2,0,0,0
"1890","11c-19","42558",0,0,0,0
"1891","13g-11","42558",0,0,0,0
"1892","13g-12","42558",2,0,0,0
"1893","13g-13","42558",2,1,0,0
"1894","13g-14","42558",0,1,0,0
"1895","13g-15","42558",1,1,0,0
"1896","13g-16","42558",1,0,0,0
"1897","13g-17","42558",1,3,0,0
"1898","13g-18","42558",0,0,0,0
"1899","13g-19","42558",1,0,0,0
"1900","15h-11","42558",1,0,0,0
"1901","15h-12","42558",0,0,0,0
"1902","15h-13","42558",1,0,0,0
"1903","15h-14","42558",0,0,0,0
"1904","15h-15","42558",0,0,0,0
"1905","15h-16","42558",0,0,0,0
"1906","15h-17","42558",2,5,0,0
"1907","15h-18","42558",1,2,0,0
"1908","15h-19","42558",0,0,0,0
"1909","16i-11","42558",0,1,0,0
"1910","16i-12","42558",9,6,0,0
"1911","16i-13","42558",1,0,0,0
"1912","16i-15","42558",2,0,0,0
"1913","16i-16","42558",2,0,0,0
"1914","16i-17","42558",2,3,0,0
"1915","16i-18","42558",0,0,0,0
"1916","16i-19","42558",0,0,0,0
"1917","28n-11","42558",0,0,0,0
"1918","28n-12","42558",0,0,0,0
"1919","28n-13","42558",0,0,0,0
"1920","28n-14","42558",0,0,0,0
"1921","28n-15","42558",0,0,0,0
"1922","28n-16","42558",0,0,0,0
"1923","28n-17","42558",0,0,0,0
"1924","28n-18","42558",0,0,0,0
"1925","28n-19","42558",1,1,0,0
"1926","30p-11","42558",0,1,0,0
"1927","30p-12","42558",0,0,0,0
"1928","30p-13","42558",0,0,0,0
"1929","30p-14","42558",1,0,0,0
"1930","30p-15","42558",0,0,0,0
"1931","30p-16","42558",0,0,0,0
"1932","30p-17","42558",0,0,0,0
"1933","30p-18","42558",0,0,0,0
"1934","30p-19","42558",0,0,0,0
"1935","35u-11","42558",0,0,0,0
"1936","35u-12","42558",0,0,0,0
"1937","35u-13","42558",1,0,0,0
"1938","35u-15","42558",0,0,0,0
"1939","35u-16","42558",1,1,0,0
"1940","35u-17","42558",0,2,0,0
"1941","35u-18","42558",1,1,0,0
"1942","35u-19","42558",0,0,0,0
"1943","70j-11","42558",1,3,0,0
"1944","70j-12","42558",1,0,0,0
"1945","70j-13","42558",1,1,0,0
"1946","70j-14","42558",0,0,0,0
"1947","70j-15","42558",0,0,0,0
"1948","70j-16","42558",1,0,0,0
"1949","70j-17","42558",0,0,0,0
"1950","70j-19","42558",1,0,0,0
"1951","71k-11","42558",0,0,0,0
"1952","71k-12","42558",0,1,0,0
"1953","71k-13","42558",2,4,0,0
"1954","71k-14","42558",2,0,0,0
"1955","71k-15","42558",1,1,0,0
"1956","71k-16","42558",0,2,0,0
"1957","71k-17","42558",4,2,0,0
"1958","71k-18","42558",2,5,0,0
"1959","71k-19","42558",2,3,0,0
"1960","75o-12","42558",1,1,0,0
"1961","75o-13","42558",2,3,0,0
"1962","75o-14","42558",0,0,0,0
"1963","75o-15","42558",3,0,0,0
"1964","75o-16","42558",2,4,0,0
"1965","75o-17","42558",0,3,0,0
"1966","75o-18","42558",0,1,0,0
"1967","75o-19","42558",0,1,0,0
"1968","GDH-11","42558",0,0,0,0
"1969","GDH-12","42558",0,0,0,0
"1970","GDH-13","42558",0,0,0,0
"1971","GDH-14","42558",0,0,0,0
"1972","GDH-15","42558",0,0,0,0
"1973","GDH-16","42558",0,0,0,0
"1974","GDH-17","42558",0,0,0,0
"1975","GDH-18","42558",0,0,0,0
"1976","GDH-19","42558",0,1,0,0
"1977","GNDH-11","42558",2,1,0,0
"1978","GNDH-12","42558",0,0,0,0
"1979","GNDH-13","42558",0,0,0,0
"1980","GNDH-14","42558",0,0,0,0
"1981","GNDH-15","42558",0,0,0,0
"1982","GNDH-16","42558",0,0,0,0
"1983","GNDH-17","42558",0,0,0,0
"1984","GNDH-18","42558",1,2,0,0
"1985","GNDH-19","42558",0,0,0,0
"1986","SDR-11","42558",0,0,0,0
"1987","SDR-12","42558",1,1,0,0
"1988","SDR-13","42558",0,1,0,0
"1989","SDR-14","42558",0,0,0,0
"1990","SDR-15","42558",0,0,0,0
"1991","SDR-16","42558",0,0,0,0
"1992","SDR-17","42558",0,0,0,0
"1993","SDR-18","42558",0,1,0,0
"1994","SDR-19","42558",0,0,0,0
"1995","PVEC-11","42558",0,0,0,0
"1996","PVEC-12","42558",0,0,0,0
"1997","PVEC-13","42558",0,0,0,0
"1998","PVEC-14","42558",0,1,0,0
"1999","PVEC-15","42558",0,0,0,0
"2000","PVEC-16","42558",0,1,0,0
"2001","PVEC-17","42558",0,0,0,0
"2002","PVEC-18","42558",0,0,0,0
"2003","PVEC-19","42558",0,1,0,0
"2004","Lgno-12","42558",0,0,0,0
"2005","Lgno-13","42558",0,0,0,0
"2006","Lgno-14","42558",0,0,0,0
"2007","Ax-13","42558",0,0,0,0
"2008","Ax-14","42558",0,1,0,0
"2009","Ax-16","42558",1,1,0,0
"2010","Ax-18","42558",0,0,0,0
"2011","Gno-11","42558",0,1,0,0
"2012","Gno-12","42558",0,2,0,0
"2013","Gno-13","42558",6,4,0,0
"2014","Gno-14","42558",1,3,0,0
"2015","Gno-15","42558",0,0,0,0
"2016","Gno-16","42558",0,1,0,0
"2017","Gno-17","42558",1,0,0,0
"2018","Gno-18","42558",0,0,0,0
"2019","Gno-19","42558",0,0,0,0
"2020","7636-11","42558",2,2,0,0
"2021","7636-12","42558",3,1,0,0
"2022","7636-14","42558",0,0,0,0
"2023","7636-15","42558",0,0,0,0
"2024","7636-16","42558",1,0,0,0
"2025","7636-17","42558",0,1,0,0
"2026","7636-19","42558",0,0,0,0
"2027","10862-11","42558",0,0,0,0
"2028","10862-12","42558",0,0,0,0
"2029","10862-13","42558",0,0,0,0
"2030","10862-14","42558",0,0,0,0
"2031","10862-15","42558",0,1,0,0
"2032","10862-16","42558",0,0,0,0
"2033","10862-17","42558",1,0,0,0
"2034","10862-18","42558",1,1,0,0
"2035","10862-19","42558",0,0,0,0
"2036","1a-11","42559",0,0,0,0
"2037","1a-14","42559",0,0,0,0
"2038","1a-15","42559",0,0,0,0
"2039","1a-16","42559",1,1,0,0
"2040","1a-17","42559",0,0,0,0
"2041","1a-18","42559",0,0,0,0
"2042","1a-19","42559",1,0,0,0
"2043","2b-11","42559",0,0,0,0
"2044","2b-12","42559",0,0,0,0
"2045","2b-13","42559",0,0,0,0
"2046","2b-15","42559",0,0,0,0
"2047","2b-17","42559",0,0,0,0
"2048","2b-18","42559",0,0,0,0
"2049","2b-19","42559",0,0,0,0
"2050","3c-11","42559",0,0,0,0
"2051","3c-12","42559",0,0,0,0
"2052","3c-13","42559",0,0,0,0
"2053","3c-14","42559",0,1,0,0
"2054","3c-15","42559",0,0,0,0
"2055","3c-16","42559",0,0,0,0
"2056","3c-18","42559",1,0,0,0
"2057","3c-19","42559",0,0,0,0
"2058","4d-11","42559",0,0,0,0
"2059","4d-12","42559",1,0,0,0
"2060","4d-13","42559",1,0,0,0
"2061","4d-14","42559",0,0,0,0
"2062","4d-15","42559",0,0,0,0
"2063","4d-16","42559",2,1,0,0
"2064","4d-17","42559",1,0,0,0
"2065","4d-18","42559",0,2,0,0
"2066","4d-19","42559",0,0,0,0
"2067","11c-11","42559",2,1,0,0
"2068","11c-12","42559",2,0,0,0
"2069","11c-13","42559",0,0,0,0
"2070","11c-14","42559",0,0,0,0
"2071","11c-15","42559",0,1,0,0
"2072","11c-16","42559",1,0,0,0
"2073","11c-17","42559",0,4,0,0
"2074","11c-18","42559",1,1,0,0
"2075","11c-19","42559",1,1,0,0
"2076","13g-11","42559",0,0,0,0
"2077","13g-12","42559",0,0,0,0
"2078","13g-13","42559",0,0,0,0
"2079","13g-14","42559",0,0,0,0
"2080","13g-15","42559",0,0,0,0
"2081","13g-16","42559",0,0,0,0
"2082","13g-17","42559",0,0,0,0
"2083","13g-18","42559",0,0,0,0
"2084","13g-19","42559",0,0,0,0
"2085","15h-11","42559",0,0,0,0
"2086","15h-12","42559",0,0,0,0
"2087","15h-13","42559",0,0,0,0
"2088","15h-14","42559",0,0,0,0
"2089","15h-15","42559",0,0,0,0
"2090","15h-16","42559",0,0,0,0
"2091","15h-17","42559",0,0,0,0
"2092","15h-18","42559",0,0,0,0
"2093","15h-19","42559",0,0,0,0
"2094","16i-11","42559",0,0,0,0
"2095","16i-12","42559",0,0,0,0
"2096","16i-13","42559",0,0,0,0
"2097","16i-15","42559",0,0,0,0
"2098","16i-16","42559",0,0,0,0
"2099","16i-17","42559",0,0,0,0
"2100","16i-18","42559",0,0,0,0
"2101","16i-19","42559",0,0,0,0
"2102","28n-11","42559",0,0,0,0
"2103","28n-12","42559",1,0,0,0
"2104","28n-13","42559",0,1,0,0
"2105","28n-14","42559",0,0,0,0
