"","trt","treatment","rep","start_day","time","event"
"1948","PVEC-19","PVEC","19",42531,34,1
"1949","PVEC-19","PVEC","19",42531,34,1
"1950","Ax-14","Ax","14",42530,35,1
"1951","Gno-11","Gno","11",42529,36,1
"1952","Gno-11","Gno","11",42529,36,1
"1953","Gno-12","Gno","12",42529,36,1
"1954","Gno-12","Gno","12",42529,36,1
"1955","Gno-13","Gno","13",42529,36,1
"1956","Gno-13","Gno","13",42529,36,1
"1957","Gno-14","Gno","14",42530,35,1
"1958","Gno-18","Gno","18",42531,34,1
"1959","7636-17","7636","17",42531,34,1
"1960","2b-11","2b","11",42529,16,0
"1961","2b-11","2b","11",42529,16,0
"1962","2b-11","2b","11",42529,16,0
"1963","3c-13","3c","13",42529,16,0
"1964","3c-13","3c","13",42529,16,0
"1965","4d-17","4d","17",42531,14,0
"1966","13g-12","13g","12",42529,16,0
"1967","13g-17","13g","17",42531,14,0
"1968","13g-18","13g","18",42531,14,0
"1969","15h-16","15h","16",42530,15,0
"1970","16i-11","16i","11",42529,16,0
"1971","16i-11","16i","11",42529,16,0
"1972","16i-11","16i","11",42529,16,0
"1973","16i-11","16i","11",42529,16,0
"1974","16i-12","16i","12",42529,16,0
"1975","16i-12","16i","12",42529,16,0
"1976","16i-12","16i","12",42529,16,0
"1977","16i-12","16i","12",42529,16,0
"1978","16i-12","16i","12",42529,16,0
"1979","16i-16","16i","16",42530,15,0
"1980","16i-16","16i","16",42530,15,0
"1981","16i-16","16i","16",42530,15,0
"1982","16i-16","16i","16",42530,15,0
"1983","35u-11","35u","11",42529,16,0
"1984","35u-16","35u","16",42530,15,0
"1985","35u-16","35u","16",42530,15,0
"1986","35u-16","35u","16",42530,15,0
"1987","70j-12","70j","12",42529,16,0
"1988","70j-13","70j","13",42529,16,0
"1989","70j-14","70j","14",42530,15,0
"1990","70j-14","70j","14",42530,15,0
"1991","70j-14","70j","14",42530,15,0
"1992","70j-14","70j","14",42530,15,0
"1993","70j-15","70j","15",42530,15,0
"1994","71k-11","71k","11",42529,16,0
"1995","71k-11","71k","11",42529,16,0
"1996","71k-11","71k","11",42529,16,0
"1997","71k-11","71k","11",42529,16,0
"1998","71k-11","71k","11",42529,16,0
"1999","71k-12","71k","12",42529,16,0
"2000","71k-13","71k","13",42529,16,0
"2001","71k-14","71k","14",42530,15,0
"2002","71k-14","71k","14",42530,15,0
"2003","71k-16","71k","16",42530,15,0
"2004","71k-16","71k","16",42530,15,0
"2005","71k-17","71k","17",42531,14,0
"2006","71k-18","71k","18",42531,14,0
"2007","71k-18","71k","18",42531,14,0
"2008","71k-18","71k","18",42531,14,0
"2009","71k-18","71k","18",42531,14,0
"2010","71k-18","71k","18",42531,14,0
"2011","71k-18","71k","18",42531,14,0
"2012","71k-19","71k","19",42531,14,0
"2013","71k-19","71k","19",42531,14,0
"2014","71k-19","71k","19",42531,14,0
"2015","75o-12","75o","12",42529,16,0
"2016","75o-12","75o","12",42529,16,0
"2017","75o-14","75o","14",42530,15,0
"2018","75o-14","75o","14",42530,15,0
"2019","75o-15","75o","15",42530,15,0
"2020","75o-15","75o","15",42530,15,0
"2021","75o-15","75o","15",42530,15,0
"2022","75o-16","75o","16",42530,15,0
"2023","Lgno-13","Lgno","13",42529,16,0
"2024","Lgno-13","Lgno","13",42529,16,0
"2025","Gno-15","Gno","15",42530,15,0
"2026","Gno-18","Gno","18",42531,14,0
"2027","Gno-18","Gno","18",42531,14,0
"2028","Gno-18","Gno","18",42531,14,0
"2029","Gno-18","Gno","18",42531,14,0
"2030","Gno-18","Gno","18",42531,14,0
"2031","7636-17","7636","17",42531,14,0
"2032","10862-18","10862","18",42531,14,0
"2033","16i-13","16i","13",42529,19,0
"2034","3c-16","3c","16",42530,19,0
"2035","3c-16","3c","16",42530,19,0
"2036","3c-16","3c","16",42530,19,0
"2037","11c-16","11c","16",42530,19,0
"2038","13g-13","13g","13",42529,20,0
"2039","16i-11","16i","11",42529,20,0
"2040","15h-11","15h","11",42529,22,0
"2041","70j-12","70j","12",42529,22,0
"2042","70j-12","70j","12",42529,22,0
"2043","70j-12","70j","12",42529,22,0
"2044","Ax-16","Ax","16",42530,21,0
"2045","Gno-19","Gno","19",42531,20,0
"2046","1a-14","1a","14",42530,22,0
"2047","2b-13","2b","13",42529,23,0
"2048","2b-13","2b","13",42529,23,0
"2049","2b-18","2b","18",42531,21,0
"2050","3c-15","3c","15",42530,22,0
"2051","11c-13","11c","13",42529,23,0
"2052","11c-15","11c","15",42530,22,0
"2053","11c-18","11c","18",42531,21,0
"2054","11c-18","11c","18",42531,21,0
"2055","13g-13","13g","13",42529,23,0
"2056","13g-13","13g","13",42529,23,0
"2057","13g-18","13g","18",42531,21,0
"2058","16i-15","16i","15",42530,22,0
"2059","16i-17","16i","17",42531,21,0
"2060","16i-17","16i","17",42531,21,0
"2061","28n-13","28n","13",42529,23,0
"2062","28n-13","28n","13",42529,23,0
"2063","70j-11","70j","11",42529,23,0
"2064","70j-14","70j","14",42530,22,0
"2065","70j-16","70j","16",42530,22,0
"2066","70j-16","70j","16",42530,22,0
"2067","70j-16","70j","16",42530,22,0
"2068","SDR-19","SDR","19",42531,21,0
"2069","7636-14","7636","14",42530,22,0
"2070","7636-15","7636","15",42530,22,0
"2071","10862-18","10862","18",42531,21,0
"2072","10862-19","10862","19",42531,21,0
"2073","10862-19","10862","19",42531,21,0
"2074","16i-12","16i","12",42529,27,0
"2075","16i-12","16i","12",42529,27,0
"2076","1a-11","1a","11",42529,37,0
"2077","1a-14","1a","14",42530,36,0
"2078","1a-14","1a","14",42530,36,0
"2079","1a-14","1a","14",42530,36,0
"2080","1a-14","1a","14",42530,36,0
"2081","1a-14","1a","14",42530,36,0
"2082","1a-14","1a","14",42530,36,0
"2083","1a-14","1a","14",42530,36,0
"2084","1a-15","1a","15",42530,36,0
"2085","1a-15","1a","15",42530,36,0
"2086","1a-15","1a","15",42530,36,0
"2087","1a-15","1a","15",42530,36,0
"2088","1a-15","1a","15",42530,36,0
"2089","1a-15","1a","15",42530,36,0
"2090","1a-15","1a","15",42530,36,0
"2091","1a-15","1a","15",42530,36,0
"2092","1a-15","1a","15",42530,36,0
"2093","1a-15","1a","15",42530,36,0
"2094","1a-16","1a","16",42530,36,0
"2095","1a-16","1a","16",42530,36,0
"2096","1a-16","1a","16",42530,36,0
"2097","1a-16","1a","16",42530,36,0
"2098","1a-16","1a","16",42530,36,0
"2099","1a-16","1a","16",42530,36,0
"2100","1a-16","1a","16",42530,36,0
"2101","1a-16","1a","16",42530,36,0
"2102","1a-16","1a","16",42530,36,0
"2103","1a-16","1a","16",42530,36,0
"2104","1a-17","1a","17",42531,35,0
"2105","1a-17","1a","17",42531,35,0
"2106","1a-17","1a","17",42531,35,0
"2107","1a-17","1a","17",42531,35,0
"2108","1a-17","1a","17",42531,35,0
"2109","1a-17","1a","17",42531,35,0
"2110","1a-17","1a","17",42531,35,0
"2111","1a-17","1a","17",42531,35,0
"2112","1a-18","1a","18",42531,35,0
"2113","1a-18","1a","18",42531,35,0
"2114","1a-18","1a","18",42531,35,0
"2115","1a-18","1a","18",42531,35,0
"2116","1a-18","1a","18",42531,35,0
"2117","1a-18","1a","18",42531,35,0
"2118","1a-18","1a","18",42531,35,0
"2119","1a-18","1a","18",42531,35,0
"2120","1a-18","1a","18",42531,35,0
"2121","1a-18","1a","18",42531,35,0
"2122","1a-18","1a","18",42531,35,0
"2123","1a-18","1a","18",42531,35,0
"2124","1a-18","1a","18",42531,35,0
"2125","1a-19","1a","19",42531,35,0
"2126","1a-19","1a","19",42531,35,0
"2127","1a-19","1a","19",42531,35,0
"2128","1a-19","1a","19",42531,35,0
"2129","1a-19","1a","19",42531,35,0
"2130","1a-19","1a","19",42531,35,0
"2131","1a-19","1a","19",42531,35,0
"2132","1a-19","1a","19",42531,35,0
"2133","1a-19","1a","19",42531,35,0
"2134","1a-19","1a","19",42531,35,0
"2135","1a-19","1a","19",42531,35,0
"2136","2b-11","2b","11",42529,37,0
"2137","2b-11","2b","11",42529,37,0
"2138","2b-11","2b","11",42529,37,0
"2139","2b-11","2b","11",42529,37,0
"2140","2b-11","2b","11",42529,37,0
"2141","2b-11","2b","11",42529,37,0
"2142","2b-11","2b","11",42529,37,0
"2143","2b-11","2b","11",42529,37,0
"2144","2b-11","2b","11",42529,37,0
"2145","2b-11","2b","11",42529,37,0
"2146","2b-11","2b","11",42529,37,0
"2147","2b-11","2b","11",42529,37,0
"2148","2b-11","2b","11",42529,37,0
"2149","2b-12","2b","12",42529,37,0
"2150","2b-12","2b","12",42529,37,0
"2151","2b-12","2b","12",42529,37,0
"2152","2b-12","2b","12",42529,37,0
"2153","2b-12","2b","12",42529,37,0
"2154","2b-12","2b","12",42529,37,0
"2155","2b-12","2b","12",42529,37,0
"2156","2b-12","2b","12",42529,37,0
"2157","2b-12","2b","12",42529,37,0
"2158","2b-13","2b","13",42529,37,0
"2159","2b-13","2b","13",42529,37,0
"2160","2b-13","2b","13",42529,37,0
"2161","2b-13","2b","13",42529,37,0
"2162","2b-13","2b","13",42529,37,0
"2163","2b-13","2b","13",42529,37,0
"2164","2b-13","2b","13",42529,37,0
"2165","2b-13","2b","13",42529,37,0
"2166","2b-13","2b","13",42529,37,0
"2167","2b-15","2b","15",42530,36,0
"2168","2b-15","2b","15",42530,36,0
"2169","2b-15","2b","15",42530,36,0
"2170","2b-15","2b","15",42530,36,0
"2171","2b-15","2b","15",42530,36,0
"2172","2b-15","2b","15",42530,36,0
"2173","2b-15","2b","15",42530,36,0
"2174","2b-15","2b","15",42530,36,0
"2175","2b-15","2b","15",42530,36,0
"2176","2b-15","2b","15",42530,36,0
"2177","2b-15","2b","15",42530,36,0
"2178","2b-15","2b","15",42530,36,0
"2179","2b-17","2b","17",42531,35,0
"2180","2b-17","2b","17",42531,35,0
"2181","2b-17","2b","17",42531,35,0
"2182","2b-17","2b","17",42531,35,0
"2183","2b-17","2b","17",42531,35,0
"2184","2b-17","2b","17",42531,35,0
"2185","2b-17","2b","17",42531,35,0
"2186","2b-17","2b","17",42531,35,0
"2187","2b-17","2b","17",42531,35,0
"2188","2b-18","2b","18",42531,35,0
"2189","2b-18","2b","18",42531,35,0
"2190","2b-18","2b","18",42531,35,0
"2191","2b-18","2b","18",42531,35,0
"2192","2b-18","2b","18",42531,35,0
"2193","2b-18","2b","18",42531,35,0
"2194","2b-18","2b","18",42531,35,0
"2195","2b-18","2b","18",42531,35,0
"2196","2b-18","2b","18",42531,35,0
"2197","2b-18","2b","18",42531,35,0
"2198","2b-18","2b","18",42531,35,0
"2199","2b-18","2b","18",42531,35,0
"2200","2b-18","2b","18",42531,35,0
"2201","2b-18","2b","18",42531,35,0
"2202","2b-18","2b","18",42531,35,0
"2203","2b-18","2b","18",42531,35,0
"2204","2b-18","2b","18",42531,35,0
"2205","2b-19","2b","19",42531,35,0
"2206","2b-19","2b","19",42531,35,0
"2207","2b-19","2b","19",42531,35,0
"2208","2b-19","2b","19",42531,35,0
"2209","2b-19","2b","19",42531,35,0
"2210","2b-19","2b","19",42531,35,0
"2211","2b-19","2b","19",42531,35,0
"2212","2b-19","2b","19",42531,35,0
"2213","2b-19","2b","19",42531,35,0
"2214","2b-19","2b","19",42531,35,0
"2215","3c-11","3c","11",42529,37,0
"2216","3c-11","3c","11",42529,37,0
"2217","3c-11","3c","11",42529,37,0
"2218","3c-11","3c","11",42529,37,0
"2219","3c-11","3c","11",42529,37,0
"2220","3c-11","3c","11",42529,37,0
"2221","3c-11","3c","11",42529,37,0
"2222","3c-11","3c","11",42529,37,0
"2223","3c-11","3c","11",42529,37,0
"2224","3c-11","3c","11",42529,37,0
"2225","3c-11","3c","11",42529,37,0
"2226","3c-11","3c","11",42529,37,0
"2227","3c-11","3c","11",42529,37,0
"2228","3c-11","3c","11",42529,37,0
"2229","3c-11","3c","11",42529,37,0
"2230","3c-11","3c","11",42529,37,0
"2231","3c-11","3c","11",42529,37,0
"2232","3c-11","3c","11",42529,37,0
"2233","3c-12","3c","12",42529,37,0
"2234","3c-12","3c","12",42529,37,0
"2235","3c-12","3c","12",42529,37,0
"2236","3c-12","3c","12",42529,37,0
"2237","3c-12","3c","12",42529,37,0
"2238","3c-12","3c","12",42529,37,0
"2239","3c-12","3c","12",42529,37,0
"2240","3c-12","3c","12",42529,37,0
"2241","3c-12","3c","12",42529,37,0
"2242","3c-12","3c","12",42529,37,0
"2243","3c-12","3c","12",42529,37,0
"2244","3c-12","3c","12",42529,37,0
"2245","3c-12","3c","12",42529,37,0
"2246","3c-13","3c","13",42529,37,0
"2247","3c-14","3c","14",42530,36,0
"2248","3c-15","3c","15",42530,36,0
"2249","3c-15","3c","15",42530,36,0
"2250","3c-15","3c","15",42530,36,0
"2251","3c-15","3c","15",42530,36,0
"2252","3c-15","3c","15",42530,36,0
"2253","3c-15","3c","15",42530,36,0
"2254","3c-15","3c","15",42530,36,0
"2255","3c-15","3c","15",42530,36,0
"2256","3c-15","3c","15",42530,36,0
"2257","3c-15","3c","15",42530,36,0
"2258","3c-15","3c","15",42530,36,0
"2259","3c-15","3c","15",42530,36,0
"2260","3c-15","3c","15",42530,36,0
"2261","3c-15","3c","15",42530,36,0
"2262","3c-15","3c","15",42530,36,0
"2263","3c-15","3c","15",42530,36,0
"2264","3c-16","3c","16",42530,36,0
"2265","3c-16","3c","16",42530,36,0
"2266","3c-16","3c","16",42530,36,0
"2267","3c-18","3c","18",42531,35,0
"2268","3c-18","3c","18",42531,35,0
"2269","3c-18","3c","18",42531,35,0
"2270","3c-18","3c","18",42531,35,0
"2271","3c-18","3c","18",42531,35,0
"2272","3c-18","3c","18",42531,35,0
"2273","3c-18","3c","18",42531,35,0
"2274","3c-18","3c","18",42531,35,0
"2275","3c-18","3c","18",42531,35,0
"2276","3c-18","3c","18",42531,35,0
"2277","3c-18","3c","18",42531,35,0
"2278","3c-18","3c","18",42531,35,0
"2279","3c-18","3c","18",42531,35,0
"2280","3c-18","3c","18",42531,35,0
"2281","3c-18","3c","18",42531,35,0
"2282","3c-18","3c","18",42531,35,0
"2283","3c-18","3c","18",42531,35,0
"2284","3c-18","3c","18",42531,35,0
"2285","3c-18","3c","18",42531,35,0
"2286","3c-19","3c","19",42531,35,0
"2287","3c-19","3c","19",42531,35,0
"2288","3c-19","3c","19",42531,35,0
"2289","3c-19","3c","19",42531,35,0
"2290","4d-11","4d","11",42529,37,0
"2291","4d-11","4d","11",42529,37,0
"2292","4d-11","4d","11",42529,37,0
"2293","4d-11","4d","11",42529,37,0
"2294","4d-11","4d","11",42529,37,0
"2295","4d-12","4d","12",42529,37,0
"2296","4d-13","4d","13",42529,37,0
"2297","4d-13","4d","13",42529,37,0
"2298","4d-13","4d","13",42529,37,0
"2299","4d-13","4d","13",42529,37,0
"2300","4d-13","4d","13",42529,37,0
"2301","4d-14","4d","14",42530,36,0
"2302","4d-14","4d","14",42530,36,0
"2303","4d-14","4d","14",42530,36,0
"2304","4d-14","4d","14",42530,36,0
"2305","4d-14","4d","14",42530,36,0
"2306","4d-14","4d","14",42530,36,0
"2307","4d-14","4d","14",42530,36,0
"2308","4d-14","4d","14",42530,36,0
"2309","4d-14","4d","14",42530,36,0
"2310","4d-14","4d","14",42530,36,0
"2311","4d-14","4d","14",42530,36,0
"2312","4d-14","4d","14",42530,36,0
"2313","4d-14","4d","14",42530,36,0
"2314","4d-15","4d","15",42530,36,0
"2315","4d-16","4d","16",42530,36,0
"2316","4d-16","4d","16",42530,36,0
"2317","4d-16","4d","16",42530,36,0
"2318","4d-16","4d","16",42530,36,0
"2319","4d-16","4d","16",42530,36,0
"2320","4d-16","4d","16",42530,36,0
"2321","4d-16","4d","16",42530,36,0
"2322","4d-16","4d","16",42530,36,0
"2323","4d-16","4d","16",42530,36,0
"2324","4d-16","4d","16",42530,36,0
"2325","4d-17","4d","17",42531,35,0
"2326","4d-17","4d","17",42531,35,0
"2327","4d-17","4d","17",42531,35,0
"2328","4d-17","4d","17",42531,35,0
"2329","4d-17","4d","17",42531,35,0
"2330","4d-18","4d","18",42531,35,0
"2331","4d-18","4d","18",42531,35,0
"2332","4d-18","4d","18",42531,35,0
"2333","4d-18","4d","18",42531,35,0
"2334","4d-18","4d","18",42531,35,0
"2335","4d-18","4d","18",42531,35,0
"2336","4d-18","4d","18",42531,35,0
"2337","4d-18","4d","18",42531,35,0
"2338","4d-18","4d","18",42531,35,0
"2339","4d-18","4d","18",42531,35,0
"2340","4d-18","4d","18",42531,35,0
"2341","4d-18","4d","18",42531,35,0
"2342","4d-18","4d","18",42531,35,0
"2343","4d-18","4d","18",42531,35,0
"2344","4d-18","4d","18",42531,35,0
"2345","4d-18","4d","18",42531,35,0
"2346","4d-18","4d","18",42531,35,0
"2347","4d-18","4d","18",42531,35,0
"2348","4d-18","4d","18",42531,35,0
"2349","4d-18","4d","18",42531,35,0
"2350","4d-19","4d","19",42531,35,0
"2351","4d-19","4d","19",42531,35,0
"2352","4d-19","4d","19",42531,35,0
"2353","4d-19","4d","19",42531,35,0
"2354","4d-19","4d","19",42531,35,0
"2355","4d-19","4d","19",42531,35,0
"2356","4d-19","4d","19",42531,35,0
"2357","4d-19","4d","19",42531,35,0
"2358","4d-19","4d","19",42531,35,0
"2359","11c-11","11c","11",42529,37,0
"2360","11c-11","11c","11",42529,37,0
"2361","11c-11","11c","11",42529,37,0
"2362","11c-11","11c","11",42529,37,0
"2363","11c-12","11c","12",42529,37,0
"2364","11c-12","11c","12",42529,37,0
"2365","11c-12","11c","12",42529,37,0
"2366","11c-12","11c","12",42529,37,0
"2367","11c-12","11c","12",42529,37,0
"2368","11c-12","11c","12",42529,37,0
"2369","11c-12","11c","12",42529,37,0
"2370","11c-12","11c","12",42529,37,0
"2371","11c-13","11c","13",42529,37,0
"2372","11c-13","11c","13",42529,37,0
"2373","11c-13","11c","13",42529,37,0
"2374","11c-13","11c","13",42529,37,0
"2375","11c-13","11c","13",42529,37,0
"2376","11c-13","11c","13",42529,37,0
"2377","11c-15","11c","15",42530,36,0
"2378","11c-15","11c","15",42530,36,0
"2379","11c-15","11c","15",42530,36,0
"2380","11c-15","11c","15",42530,36,0
"2381","11c-15","11c","15",42530,36,0
"2382","11c-16","11c","16",42530,36,0
"2383","11c-16","11c","16",42530,36,0
"2384","11c-16","11c","16",42530,36,0
"2385","11c-17","11c","17",42531,35,0
"2386","11c-17","11c","17",42531,35,0
"2387","11c-18","11c","18",42531,35,0
"2388","11c-18","11c","18",42531,35,0
"2389","11c-18","11c","18",42531,35,0
"2390","11c-18","11c","18",42531,35,0
"2391","11c-18","11c","18",42531,35,0
"2392","11c-18","11c","18",42531,35,0
"2393","11c-18","11c","18",42531,35,0
"2394","11c-18","11c","18",42531,35,0
"2395","11c-18","11c","18",42531,35,0
"2396","11c-18","11c","18",42531,35,0
"2397","11c-18","11c","18",42531,35,0
"2398","11c-18","11c","18",42531,35,0
"2399","11c-18","11c","18",42531,35,0
"2400","11c-19","11c","19",42531,35,0
"2401","11c-19","11c","19",42531,35,0
"2402","11c-19","11c","19",42531,35,0
"2403","11c-19","11c","19",42531,35,0
"2404","11c-19","11c","19",42531,35,0
"2405","11c-19","11c","19",42531,35,0
"2406","11c-19","11c","19",42531,35,0
"2407","11c-19","11c","19",42531,35,0
"2408","11c-19","11c","19",42531,35,0
"2409","11c-19","11c","19",42531,35,0
"2410","11c-19","11c","19",42531,35,0
"2411","11c-19","11c","19",42531,35,0
"2412","11c-19","11c","19",42531,35,0
"2413","11c-19","11c","19",42531,35,0
"2414","11c-19","11c","19",42531,35,0
"2415","13g-11","13g","11",42529,37,0
"2416","13g-11","13g","11",42529,37,0
"2417","13g-11","13g","11",42529,37,0
"2418","13g-11","13g","11",42529,37,0
"2419","13g-11","13g","11",42529,37,0
"2420","13g-11","13g","11",42529,37,0
"2421","13g-11","13g","11",42529,37,0
"2422","13g-11","13g","11",42529,37,0
"2423","13g-11","13g","11",42529,37,0
"2424","13g-11","13g","11",42529,37,0
"2425","13g-11","13g","11",42529,37,0
"2426","13g-11","13g","11",42529,37,0
"2427","13g-11","13g","11",42529,37,0
"2428","13g-11","13g","11",42529,37,0
"2429","13g-11","13g","11",42529,37,0
"2430","13g-11","13g","11",42529,37,0
"2431","13g-11","13g","11",42529,37,0
"2432","13g-12","13g","12",42529,37,0
"2433","13g-12","13g","12",42529,37,0
"2434","13g-12","13g","12",42529,37,0
"2435","13g-12","13g","12",42529,37,0
"2436","13g-12","13g","12",42529,37,0
"2437","13g-12","13g","12",42529,37,0
"2438","13g-12","13g","12",42529,37,0
"2439","13g-12","13g","12",42529,37,0
"2440","13g-12","13g","12",42529,37,0
"2441","13g-12","13g","12",42529,37,0
"2442","13g-12","13g","12",42529,37,0
"2443","13g-12","13g","12",42529,37,0
"2444","13g-13","13g","13",42529,37,0
"2445","13g-13","13g","13",42529,37,0
"2446","13g-13","13g","13",42529,37,0
"2447","13g-13","13g","13",42529,37,0
"2448","13g-13","13g","13",42529,37,0
"2449","13g-13","13g","13",42529,37,0
"2450","13g-13","13g","13",42529,37,0
"2451","13g-13","13g","13",42529,37,0
"2452","13g-13","13g","13",42529,37,0
"2453","13g-13","13g","13",42529,37,0
"2454","13g-13","13g","13",42529,37,0
"2455","13g-13","13g","13",42529,37,0
"2456","13g-14","13g","14",42530,36,0
"2457","13g-14","13g","14",42530,36,0
"2458","13g-14","13g","14",42530,36,0
"2459","13g-14","13g","14",42530,36,0
"2460","13g-14","13g","14",42530,36,0
"2461","13g-14","13g","14",42530,36,0
"2462","13g-14","13g","14",42530,36,0
"2463","13g-14","13g","14",42530,36,0
"2464","13g-14","13g","14",42530,36,0
"2465","13g-14","13g","14",42530,36,0
"2466","13g-14","13g","14",42530,36,0
"2467","13g-14","13g","14",42530,36,0
"2468","13g-14","13g","14",42530,36,0
"2469","13g-14","13g","14",42530,36,0
"2470","13g-14","13g","14",42530,36,0
"2471","13g-14","13g","14",42530,36,0
"2472","13g-14","13g","14",42530,36,0
"2473","13g-14","13g","14",42530,36,0
"2474","13g-14","13g","14",42530,36,0
"2475","13g-14","13g","14",42530,36,0
"2476","13g-14","13g","14",42530,36,0
"2477","13g-14","13g","14",42530,36,0
"2478","13g-14","13g","14",42530,36,0
"2479","13g-14","13g","14",42530,36,0
"2480","13g-14","13g","14",42530,36,0
"2481","13g-14","13g","14",42530,36,0
"2482","13g-14","13g","14",42530,36,0
"2483","13g-15","13g","15",42530,36,0
"2484","13g-15","13g","15",42530,36,0
"2485","13g-15","13g","15",42530,36,0
"2486","13g-15","13g","15",42530,36,0
"2487","13g-15","13g","15",42530,36,0
"2488","13g-15","13g","15",42530,36,0
"2489","13g-15","13g","15",42530,36,0
"2490","13g-15","13g","15",42530,36,0
"2491","13g-15","13g","15",42530,36,0
"2492","13g-15","13g","15",42530,36,0
"2493","13g-16","13g","16",42530,36,0
"2494","13g-16","13g","16",42530,36,0
"2495","13g-16","13g","16",42530,36,0
"2496","13g-16","13g","16",42530,36,0
"2497","13g-16","13g","16",42530,36,0
"2498","13g-16","13g","16",42530,36,0
"2499","13g-16","13g","16",42530,36,0
"2500","13g-16","13g","16",42530,36,0
"2501","13g-16","13g","16",42530,36,0
"2502","13g-17","13g","17",42531,35,0
"2503","13g-17","13g","17",42531,35,0
"2504","13g-17","13g","17",42531,35,0
"2505","13g-17","13g","17",42531,35,0
"2506","13g-17","13g","17",42531,35,0
"2507","13g-17","13g","17",42531,35,0
"2508","13g-17","13g","17",42531,35,0
"2509","13g-17","13g","17",42531,35,0
"2510","13g-17","13g","17",42531,35,0
"2511","13g-17","13g","17",42531,35,0
"2512","13g-17","13g","17",42531,35,0
"2513","13g-17","13g","17",42531,35,0
"2514","13g-17","13g","17",42531,35,0
"2515","13g-17","13g","17",42531,35,0
"2516","13g-17","13g","17",42531,35,0
"2517","13g-17","13g","17",42531,35,0
"2518","13g-17","13g","17",42531,35,0
"2519","13g-17","13g","17",42531,35,0
"2520","13g-18","13g","18",42531,35,0
"2521","13g-18","13g","18",42531,35,0
"2522","13g-18","13g","18",42531,35,0
"2523","13g-18","13g","18",42531,35,0
"2524","13g-18","13g","18",42531,35,0
"2525","13g-18","13g","18",42531,35,0
"2526","13g-18","13g","18",42531,35,0
"2527","13g-18","13g","18",42531,35,0
"2528","13g-18","13g","18",42531,35,0
"2529","13g-18","13g","18",42531,35,0
"2530","13g-18","13g","18",42531,35,0
"2531","13g-19","13g","19",42531,35,0
"2532","13g-19","13g","19",42531,35,0
"2533","13g-19","13g","19",42531,35,0
"2534","13g-19","13g","19",42531,35,0
"2535","13g-19","13g","19",42531,35,0
"2536","13g-19","13g","19",42531,35,0
"2537","13g-19","13g","19",42531,35,0
"2538","13g-19","13g","19",42531,35,0
"2539","13g-19","13g","19",42531,35,0
"2540","13g-19","13g","19",42531,35,0
"2541","13g-19","13g","19",42531,35,0
"2542","13g-19","13g","19",42531,35,0
"2543","13g-19","13g","19",42531,35,0
"2544","13g-19","13g","19",42531,35,0
"2545","13g-19","13g","19",42531,35,0
"2546","13g-19","13g","19",42531,35,0
"2547","13g-19","13g","19",42531,35,0
"2548","13g-19","13g","19",42531,35,0
"2549","13g-19","13g","19",42531,35,0
"2550","13g-19","13g","19",42531,35,0
"2551","13g-19","13g","19",42531,35,0
"2552","13g-19","13g","19",42531,35,0
"2553","13g-19","13g","19",42531,35,0
"2554","13g-19","13g","19",42531,35,0
"2555","13g-19","13g","19",42531,35,0
"2556","13g-19","13g","19",42531,35,0
"2557","13g-19","13g","19",42531,35,0
"2558","13g-19","13g","19",42531,35,0
"2559","15h-11","15h","11",42529,37,0
"2560","15h-11","15h","11",42529,37,0
"2561","15h-11","15h","11",42529,37,0
"2562","15h-11","15h","11",42529,37,0
"2563","15h-11","15h","11",42529,37,0
"2564","15h-11","15h","11",42529,37,0
"2565","15h-11","15h","11",42529,37,0
"2566","15h-11","15h","11",42529,37,0
"2567","15h-11","15h","11",42529,37,0
"2568","15h-11","15h","11",42529,37,0
"2569","15h-11","15h","11",42529,37,0
"2570","15h-11","15h","11",42529,37,0
"2571","15h-11","15h","11",42529,37,0
"2572","15h-11","15h","11",42529,37,0
"2573","15h-11","15h","11",42529,37,0
"2574","15h-11","15h","11",42529,37,0
"2575","15h-11","15h","11",42529,37,0
"2576","15h-11","15h","11",42529,37,0
"2577","15h-11","15h","11",42529,37,0
"2578","15h-12","15h","12",42529,37,0
"2579","15h-12","15h","12",42529,37,0
"2580","15h-12","15h","12",42529,37,0
"2581","15h-12","15h","12",42529,37,0
"2582","15h-12","15h","12",42529,37,0
"2583","15h-12","15h","12",42529,37,0
"2584","15h-12","15h","12",42529,37,0
"2585","15h-12","15h","12",42529,37,0
"2586","15h-12","15h","12",42529,37,0
"2587","15h-12","15h","12",42529,37,0
"2588","15h-13","15h","13",42529,37,0
"2589","15h-13","15h","13",42529,37,0
"2590","15h-13","15h","13",42529,37,0
"2591","15h-13","15h","13",42529,37,0
"2592","15h-13","15h","13",42529,37,0
"2593","15h-13","15h","13",42529,37,0
"2594","15h-13","15h","13",42529,37,0
"2595","15h-13","15h","13",42529,37,0
"2596","15h-13","15h","13",42529,37,0
"2597","15h-13","15h","13",42529,37,0
"2598","15h-13","15h","13",42529,37,0
"2599","15h-13","15h","13",42529,37,0
"2600","15h-13","15h","13",42529,37,0
"2601","15h-13","15h","13",42529,37,0
"2602","15h-13","15h","13",42529,37,0
"2603","15h-13","15h","13",42529,37,0
"2604","15h-13","15h","13",42529,37,0
"2605","15h-14","15h","14",42530,36,0
"2606","15h-14","15h","14",42530,36,0
"2607","15h-14","15h","14",42530,36,0
"2608","15h-14","15h","14",42530,36,0
"2609","15h-14","15h","14",42530,36,0
"2610","15h-14","15h","14",42530,36,0
